ThreadId,TimerName,StartTime,EndTime,Duration
2,GuLiCommander_MovePlanning_Route,668.180939,668.180939,0.000000100
2,GuLiCommander_MovePlanning_Route,668.180997,668.180997,0.000000100
2,GuLiCommander_MovePlanning_Route,668.181039,668.181039,0.000000100
2,GuLiCommander_MovePlanning_Route,668.181071,668.181072,0.000000100
2,GuLiCommander_MovePlanning_Route,668.220091,668.220122,0.000030800
2,GuLiCommander_MovePlanning_Route,668.220125,668.220125,0.000000100
2,GuLiCommander_MovePlanning_Route,668.220126,668.220127,0.000000100
2,GuLiCommander_MovePlanning_Route,668.220128,668.220128,0.000000100
2,GuLiCommander_MovePlanning_Route,668.22013,668.22013,0.000000100
2,GuLiCommander_MovePlanning_Route,668.220131,668.220131,0.000000000
2,GuLiCommander_MovePlanning_Route,668.220132,668.220132,0.000000100
2,GuLiCommander_MovePlanning_Route,668.220134,668.220134,0.000000100
2,GuLiCommander_MovePlanning_Route,668.220176,668.220189,0.000013000
2,GuLiCommander_MovePlanning_Route,668.220226,668.220236,0.000009300
2,GuLiCommander_MovePlanning_Route,668.220268,668.220278,0.000010500
2,GuLiCommander_MovePlanning_Route,668.220362,668.220363,0.000000200
2,GuLiCommander_MovePlanning_Route,668.220385,668.220385,0.000000100
2,GuLiCommander_MovePlanning_Route,668.220414,668.220414,0.000000100
2,GuLiCommander_MovePlanning_Route,668.220465,668.220465,0.000000100
2,GuLiCommander_MovePlanning_Route,668.248831,668.248866,0.000035400
2,GuLiCommander_MovePlanning_Route,668.248931,668.248932,0.000000200
2,GuLiCommander_MovePlanning_Route,668.248933,668.248933,0.000000100
2,GuLiCommander_MovePlanning_Route,668.248935,668.248935,0.000000100
2,GuLiCommander_MovePlanning_Route,668.248937,668.248937,0.000000100
2,GuLiCommander_MovePlanning_Route,668.248939,668.248939,0.000000100
2,GuLiCommander_MovePlanning_Route,668.24894,668.24894,0.000000100
2,GuLiCommander_MovePlanning_Route,668.248942,668.248942,0.000000100
2,GuLiCommander_MovePlanning_Route,668.24905,668.249062,0.000012900
2,GuLiCommander_MovePlanning_Route,668.249122,668.249134,0.000011800
2,GuLiCommander_MovePlanning_Route,668.249237,668.249247,0.000010200
2,GuLiCommander_MovePlanning_Route,668.249376,668.249377,0.000000200
2,GuLiCommander_MovePlanning_Route,668.249417,668.249417,0.000000100
2,GuLiCommander_MovePlanning_Route,668.249452,668.249452,0.000000100
2,GuLiCommander_MovePlanning_Route,668.249495,668.249495,0.000000100
2,GuLiCommander_MovePlanning_Route,668.275773,668.275802,0.000029300
2,GuLiCommander_MovePlanning_Route,668.275805,668.275805,0.000000100
2,GuLiCommander_MovePlanning_Route,668.275806,668.275807,0.000000100
2,GuLiCommander_MovePlanning_Route,668.275808,668.275808,0.000000100
2,GuLiCommander_MovePlanning_Route,668.275809,668.275809,0.000000100
2,GuLiCommander_MovePlanning_Route,668.27581,668.27581,0.000000100
2,GuLiCommander_MovePlanning_Route,668.275812,668.275812,0.000000100
2,GuLiCommander_MovePlanning_Route,668.275814,668.275814,0.000000000
2,GuLiCommander_MovePlanning_Route,668.275815,668.275827,0.000011900
2,GuLiCommander_MovePlanning_Route,668.275865,668.275875,0.000010100
2,GuLiCommander_MovePlanning_Route,668.275915,668.275924,0.000009000
2,GuLiCommander_MovePlanning_Route,668.275955,668.275955,0.000000100
2,GuLiCommander_MovePlanning_Route,668.275988,668.275989,0.000000200
2,GuLiCommander_MovePlanning_Route,668.276027,668.276027,0.000000100
2,GuLiCommander_MovePlanning_Route,668.276071,668.276071,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305714,668.305749,0.000035400
2,GuLiCommander_MovePlanning_Route,668.305754,668.305754,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305756,668.305756,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305757,668.305757,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305759,668.305759,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305761,668.305761,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305763,668.305763,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305765,668.305765,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305767,668.305779,0.000011900
2,GuLiCommander_MovePlanning_Route,668.30583,668.305839,0.000009200
2,GuLiCommander_MovePlanning_Route,668.305895,668.305906,0.000011500
2,GuLiCommander_MovePlanning_Route,668.305932,668.305932,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305962,668.305962,0.000000100
2,GuLiCommander_MovePlanning_Route,668.305997,668.305997,0.000000100
2,GuLiCommander_MovePlanning_Route,668.306031,668.306031,0.000000100
2,GuLiCommander_MovePlanning_Route,668.343051,668.343098,0.000047100
2,GuLiCommander_MovePlanning_Route,668.343198,668.343198,0.000000300
2,GuLiCommander_MovePlanning_Route,668.343202,668.343202,0.000000100
2,GuLiCommander_MovePlanning_Route,668.343204,668.343204,0.000000000
2,GuLiCommander_MovePlanning_Route,668.343205,668.343205,0.000000100
2,GuLiCommander_MovePlanning_Route,668.343207,668.343207,0.000000100
2,GuLiCommander_MovePlanning_Route,668.343209,668.343209,0.000000100
2,GuLiCommander_MovePlanning_Route,668.343212,668.343212,0.000000100
2,GuLiCommander_MovePlanning_Route,668.343267,668.343281,0.000014400
2,GuLiCommander_MovePlanning_Route,668.343488,668.343501,0.000013500
2,GuLiCommander_MovePlanning_Route,668.343574,668.343585,0.000011700
2,GuLiCommander_MovePlanning_Route,668.343723,668.343723,0.000000200
2,GuLiCommander_MovePlanning_Route,668.343747,668.343747,0.000000100
2,GuLiCommander_MovePlanning_Route,668.343782,668.343782,0.000000100
2,GuLiCommander_MovePlanning_Route,668.343803,668.343803,0.000000100
2,GuLiCommander_MovePlanning_Route,668.373908,668.373937,0.000029600
