event,local_seconds,local_frame,soldier_id,command_id,order_id,render_server_seconds,sample_server_seconds,sample_frame,displacement_disabled,net_mode,has_prediction,resolving,has_speed,signed_presented_cm_s,signed_authoritative_cm_s,authoritative_x,authoritative_y,authoritative_z,presented_x,presented_y,presented_z,offset_x,offset_y,offset_z,requested_offset_x,requested_offset_y,requested_offset_z,sample_x,sample_y,sample_z,sample_velocity_x,sample_velocity_y,sample_velocity_z,direction_x,direction_y,direction_z,target_x,target_y,target_z
frame,380.500050,22193,313,0,0,837.770608,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.516716,22194,313,0,0,837.786523,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.533383,22195,313,0,0,837.802626,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.550050,22196,313,0,0,837.818870,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.566717,22197,313,0,0,837.835220,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.583384,22198,313,0,0,837.851649,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.600050,22199,313,0,0,837.868137,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.616717,22200,313,0,0,837.884679,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.633384,22201,313,0,0,837.901252,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,380.650051,22202,313,0,0,837.901252,838.100037,8381,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.650051,22202,313,0,0,837.921628,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.996,-6660.000,-7900.000,-196199.996,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.666718,22203,313,0,0,837.938242,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.004,-6660.000,-7900.000,-196200.004,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.683385,22204,313,0,0,837.954869,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.700051,22205,313,0,0,837.971506,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.716718,22206,313,0,0,837.988145,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.733385,22207,313,0,0,838.004790,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.750052,22208,313,0,0,838.021441,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.766719,22209,313,0,0,838.038095,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.783385,22210,313,0,0,838.054753,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.800052,22211,313,0,0,838.071413,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.816719,22212,313,0,0,838.088068,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.833385,22213,313,0,0,838.104727,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,380.850052,22214,313,0,0,838.104727,838.299988,8383,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.850052,22214,313,0,0,838.121829,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.996,-6660.000,-7900.000,-196199.996,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.866719,22215,313,0,0,838.138491,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.883386,22216,313,0,0,838.155154,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.997,-6660.000,-7900.000,-196199.997,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.900053,22217,313,0,0,838.176786,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.916719,22218,313,0,0,838.197177,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.933386,22219,313,0,0,838.216637,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.950053,22220,313,0,0,838.235399,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.966720,22221,313,0,0,838.253637,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,380.983387,22222,313,0,0,838.271482,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.000053,22223,313,0,0,838.289026,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.016720,22224,313,0,0,838.306351,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,381.033387,22225,313,0,0,838.306351,838.500000,8385,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.033387,22225,313,0,0,838.326864,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.006,-6660.000,-7900.000,-196200.006,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.050054,22226,313,0,0,838.343901,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.066721,22227,313,0,0,838.360845,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.083387,22228,313,0,0,838.377720,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.100054,22229,313,0,0,838.394552,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.116721,22230,313,0,0,838.411343,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.133388,22231,313,0,0,838.428102,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.150054,22232,313,0,0,838.444839,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.166721,22233,313,0,0,838.461558,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.183388,22234,313,0,0,838.478264,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.200055,22235,313,0,0,838.494954,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.216722,22236,313,0,0,838.511638,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,381.233389,22237,313,0,0,838.511638,838.700012,8387,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.233389,22237,313,0,0,838.527666,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.996,-6660.000,-7900.000,-196199.996,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.250055,22238,313,0,0,838.544343,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.266722,22239,313,0,0,838.561017,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.997,-6660.000,-7900.000,-196199.997,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.283389,22240,313,0,0,838.577689,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.300056,22241,313,0,0,838.594354,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.006,-6660.000,-7900.000,-196200.006,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.316723,22242,313,0,0,838.611019,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.333390,22243,313,0,0,838.627685,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.350056,22244,313,0,0,838.644351,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.366723,22245,313,0,0,838.661017,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.383390,22246,313,0,0,838.677683,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.400057,22247,313,0,0,838.694358,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.416724,22248,313,0,0,838.711032,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.433390,22249,313,0,0,838.727703,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,381.450057,22250,313,0,0,838.727703,838.900024,8389,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.450057,22250,313,0,0,838.739089,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.004,-6660.000,-7900.000,-196200.004,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.466724,22251,313,0,0,838.755759,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.483391,22252,313,0,0,838.772428,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.500058,22253,313,0,0,838.789090,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.516725,22254,313,0,0,838.805753,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.533392,22255,313,0,0,838.822417,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.550058,22256,313,0,0,838.839082,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.566725,22257,313,0,0,838.855747,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.583392,22258,313,0,0,838.872413,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.600059,22259,313,0,0,838.889087,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.616725,22260,313,0,0,838.905760,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,381.633392,22261,313,0,0,838.905760,839.100037,8391,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.633392,22261,313,0,0,838.923135,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.997,-6660.000,-7900.000,-196199.997,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.650059,22262,313,0,0,838.939805,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.666726,22263,313,0,0,838.956474,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.683393,22264,313,0,0,838.973143,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.700060,22265,313,0,0,838.989805,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.994,-6660.000,-7900.000,-196199.994,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.716726,22266,313,0,0,839.006468,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.733393,22267,313,0,0,839.023132,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.750060,22268,313,0,0,839.039797,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.766727,22269,313,0,0,839.056462,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.783393,22270,313,0,0,839.073128,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.800060,22271,313,0,0,839.089787,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.816727,22272,313,0,0,839.106449,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
sample_arrival,381.833394,22273,313,0,0,839.106449,839.299988,8393,0,3,0,0,0,0.000,0.000,-7900.000,-196200.000,-6660.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,-7900.000,-196200.000,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
frame,381.833394,22273,313,0,0,839.126573,0.000000,0,0,3,0,0,0,0.000,0.000,-7900.000,-196199.999,-6660.000,-7900.000,-196199.999,-6660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
