monotonic_seconds,send_ms,receive_ms,ack_ms,capture_ms,wire_read_ms,send_calls,receive_calls,ack_calls,capture_calls,wire_read_calls,decoded_samples,decode_failures,absolute_samples,delta_samples,payload_bytes,cache_bytes,peak_cache_bytes
16800912.762393799,0.000000000,1.518126577,0.000000000,0.000000000,3.721848130,0,494,0,0,494,11512,0,0,0,0,0,0
16800912.782497998,0.000000000,1.518126577,0.000000000,0.000000000,3.721848130,0,494,0,0,494,11512,0,0,0,0,0,0
16800912.798170701,0.000000000,1.548532397,0.000000000,0.000000000,3.793250769,0,507,0,0,507,11812,0,0,0,0,0,0
16800912.816829000,0.000000000,1.548532397,0.000000000,0.000000000,3.793250769,0,507,0,0,507,11812,0,0,0,0,0,0
16800912.831877802,0.000000000,1.578729600,0.000000000,0.000000000,3.866847605,0,520,0,0,520,12112,0,0,0,0,0,0
16800912.851008799,0.000000000,1.620333642,0.000000000,0.000000000,3.966942430,0,533,0,0,533,12412,0,0,0,0,0,0
16800912.867658500,0.000000000,1.620333642,0.000000000,0.000000000,3.966942430,0,533,0,0,533,12412,0,0,0,0,0,0
16800912.885722201,0.000000000,1.655336469,0.000000000,0.000000000,4.045750946,0,546,0,0,546,12712,0,0,0,0,0,0
16800912.903205801,0.000000000,1.655336469,0.000000000,0.000000000,4.045750946,0,546,0,0,546,12712,0,0,0,0,0,0
16800912.920214299,0.000000000,1.655336469,0.000000000,0.000000000,4.045750946,0,546,0,0,546,12712,0,0,0,0,0,0
16800912.938289501,0.000000000,1.694045961,0.000000000,0.000000000,4.139147699,0,559,0,0,559,13012,0,0,0,0,0,0
16800912.955222901,0.000000000,1.725140959,0.000000000,0.000000000,4.212040454,0,572,0,0,572,13312,0,0,0,0,0,0
16800912.972707599,0.000000000,1.725140959,0.000000000,0.000000000,4.212040454,0,572,0,0,572,13312,0,0,0,0,0,0
16800912.989754301,0.000000000,1.725140959,0.000000000,0.000000000,4.212040454,0,572,0,0,572,13312,0,0,0,0,0,0
16800913.007204100,0.000000000,1.767437905,0.000000000,0.000000000,4.321042448,0,585,0,0,585,13612,0,0,0,0,0,0
16800913.024719398,0.000000000,1.796338707,0.000000000,0.000000000,4.392948002,0,597,0,0,597,13905,0,0,0,0,0,0
16800913.042055000,0.000000000,1.802440733,0.000000000,0.000000000,4.402045161,0,598,0,0,598,13912,0,0,0,0,0,0
16800913.060545299,0.000000000,1.846332103,0.000000000,0.000000000,4.509542137,0,611,0,0,611,14212,0,0,0,0,0,0
16800913.077271800,0.000000000,1.879028976,0.000000000,0.000000000,4.590846598,0,623,0,0,623,14506,0,0,0,0,0,0
16800913.093884401,0.000000000,1.884728670,0.000000000,0.000000000,4.599846900,0,624,0,0,624,14512,0,0,0,0,0,0
16800913.110807002,0.000000000,1.909535378,0.000000000,0.000000000,4.661347717,0,634,0,0,634,14770,0,0,0,0,0,0
16800913.128561001,0.000000000,1.921236515,0.000000000,0.000000000,4.686944187,0,637,0,0,637,14812,0,0,0,0,0,0
16800913.145489201,0.000000000,1.964937896,0.000000000,0.000000000,4.813145846,0,650,0,0,650,15112,0,0,0,0,0,0
16800913.161997799,0.000000000,1.964937896,0.000000000,0.000000000,4.813145846,0,650,0,0,650,15112,0,0,0,0,0,0
16800913.179888401,0.000000000,1.993536949,0.000000000,0.000000000,4.886433482,0,660,0,0,660,15372,0,0,0,0,0,0
16800913.195503298,0.000000000,2.000939101,0.000000000,0.000000000,4.901934415,0,663,0,0,663,15412,0,0,0,0,0,0
16800913.213739499,0.000000000,2.027839422,0.000000000,0.000000000,4.965338856,0,673,0,0,673,15674,0,0,0,0,0,0
16800913.231287200,0.000000000,2.036344260,0.000000000,0.000000000,4.982136190,0,676,0,0,676,15712,0,0,0,0,0,0
16800913.247965701,0.000000000,2.069834620,0.000000000,0.000000000,5.063533783,0,689,0,0,689,16012,0,0,0,0,0,0
